NAICS Code,Business Type,Q1 1992,Q2 1992,Q3 1992,Q4 1992,Q1 1993,Q2 1993,Q3 1993,Q4 1993,Q1 1994,Q2 1994,Q3 1994,Q4 1994,Q1 1995,Q2 1995,Q3 1995,Q4 1995,Q1 1996,Q2 1996,Q3 1996,Q4 1996,Q1 1997,Q2 1997,Q3 1997,Q4 1997,Q1 1998,Q2 1998,Q3 1998,Q4 1998,Q1 1999,Q2 1999,Q3 1999,Q4 1999,Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
451,"Sporting goods, hobby, musical instrument, and book stores",11226.44012345679,11048.86049382716,10412.036419753087,10348.443827160496,11804.286419753087,11983.341975308642,11013.602623456789,11305.877623456789,12448.173456790122,12227.394290123457,12276.285956790123,12589.256790123458,13444.44012345679,13408.86049382716,13029.036419753087,13220.443827160496,14367.286419753087,14294.341975308642,13571.602623456789,14371.877623456789,14223.173456790122,14155.394290123457,13855.285956790123,14854.256790123458,15088.44012345679,15275.86049382716,14735.036419753087,15411.443827160496,16202.286419753087,16391.341975308642,15424.602623456789,16587.87762345679,16462.173456790122,16671.394290123455,16660.285956790125,17194.256790123458,17022.44012345679,16794.86049382716,16763.036419753087,18072.443827160496,17695.286419753087,17237.341975308642,16835.60262345679,17977.87762345679,16972.173456790122,16699.394290123455,17693.285956790125,18390.256790123458,18493.44012345679,17551.86049382716,18333.036419753087,18858.443827160496,18905.286419753087,18563.341975308642,18689.60262345679,19603.87762345679,19605.173456790122,18839.394290123455,19621.285956790125,19864.256790123458,19821.44012345679,19902.86049382716,20627.036419753087,20627.443827160496,20738.286419753087,20606.341975308642,20600.60262345679,19149.87762345679,19332.173456790122,18955.394290123455,19798.285956790125,18988.256790123458,19632.44012345679,19264.86049382716,19779.036419753087,19620.443827160496,20039.286419753087,20086.341975308642,20078.60262345679,18976.87762345679,20220.173456790122,20078.394290123455,20246.285956790125,20010.256790123458,21100.44012345679,20315.86049382716,20663.036419753087,20742.443827160496,20152.286419753087,20892.341975308642,21327.60262345679,21752.87762345679,20320.173456790122,20747.394290123455,21608.285956790125,22191.256790123458,21524.44012345679,21873.86049382716,21604.036419753087,21376.443827160496,21005.286419753087,21505.341975308642,20952.60262345679,20966.87762345679,20638.173456790122,20840.394290123455,19601.285956790125,18411.256790123458,19361.44012345679,20642.86049382716,20450.036419753087,19138.443827160496,19112.286419753087,19737.341975308642,23434.60262345679,22403.87762345679,24188.173456790122,26519.394290123455,25574.285956790125,25607.256790123458,23859.44012345679,26465.86049382716,26482.036419753087,26059.443827160496,24915.286419753087,26849.341975308642,26095.60262345679
45111,Sporting goods stores,4621.471257716049,3719.021720679012,3782.0124614197534,3620.350424382716,4800.8596836419765,4173.540239197531,4039.6712577160492,4049.2295910493826,5049.362924382715,4449.279591049382,4569.100424382716,4325.1004243827165,5406.471257716049,4826.021720679012,4979.012461419753,4817.350424382716,5856.8596836419765,5332.540239197531,5157.671257716049,4735.229591049383,5477.362924382715,5154.279591049382,5166.100424382716,4937.1004243827165,5877.471257716049,5703.021720679012,5573.012461419753,5290.350424382716,6352.8596836419765,6058.540239197531,5790.671257716049,5769.229591049383,6537.362924382715,6167.279591049382,6279.100424382716,5892.1004243827165,6889.471257716049,6433.021720679012,6424.012461419753,6571.350424382716,7240.8596836419765,6536.540239197531,6297.671257716049,6416.229591049383,6829.362924382715,6312.279591049382,6694.100424382716,6732.1004243827165,7411.471257716049,6865.021720679012,7226.012461419753,7297.350424382716,7911.8596836419765,7649.540239197531,7516.671257716049,7907.229591049383,8246.362924382716,8171.279591049382,8487.100424382716,8532.100424382716,8675.47125771605,9029.021720679013,9114.012461419754,9145.350424382716,9296.859683641977,9630.540239197531,9314.671257716049,8807.229591049383,8883.362924382716,9038.279591049382,9184.100424382716,9036.100424382716,9129.47125771605,9317.021720679013,9368.012461419754,9752.350424382716,9707.859683641977,9882.540239197531,9706.671257716049,9970.229591049383,10035.362924382716,10258.279591049382,10459.100424382716,10957.100424382716,11251.47125771605,10863.021720679013,11066.012461419754,11565.350424382716,10646.859683641977,11091.540239197531,11479.671257716049,12167.229591049383,10670.362924382716,11317.279591049382,12024.100424382716,12487.100424382716,11754.47125771605,12196.021720679013,12075.012461419754,12265.350424382716,11364.859683641977,11542.540239197531,11449.671257716049,11880.229591049383,10820.362924382716,11085.279591049382,10851.100424382716,10828.100424382716,10565.47125771605,11341.021720679013,11605.012461419754,11643.350424382716,10943.859683641977,12583.540239197531,14745.671257716049,14732.229591049383,14932.362924382716,16599.279591049384,15809.100424382716,16728.100424382716,14514.47125771605,16280.021720679013,16357.012461419754,16753.350424382716,14952.859683641977,16389.54023919753,16320.671257716049
45112,"Hobby, toy, and game stores",2781.2121913580245,2959.9043209876545,2789.2145061728397,2735.7885802469136,2840.6265432098767,3103.751543209877,2861.9496913580247,2905.3121913580244,2876.2038580246913,3008.8746913580244,3161.158024691358,3728.0038580246915,3104.2121913580245,3433.9043209876545,3363.2145061728397,3827.7885802469136,3315.6265432098767,3341.751543209877,3384.9496913580247,4520.312191358024,3355.2038580246913,3509.8746913580244,3668.158024691358,4412.003858024691,3661.2121913580245,3896.9043209876545,3892.2145061728397,4397.788580246914,4017.6265432098767,4199.751543209877,4058.9496913580247,4435.312191358024,3803.2038580246913,4032.8746913580244,4207.158024691358,4828.003858024691,3960.2121913580245,4080.9043209876545,4029.2145061728397,4764.788580246914,4031.6265432098767,4118.751543209877,4001.9496913580247,4817.312191358024,3763.2038580246913,4017.8746913580244,4052.158024691358,4673.003858024691,4065.2121913580245,3952.9043209876545,3973.2145061728397,4337.788580246914,4086.6265432098767,4169.751543209877,3887.9496913580247,4171.312191358024,4004.2038580246913,3908.8746913580244,3975.158024691358,4056.0038580246915,4043.2121913580245,4082.9043209876545,4108.21450617284,4124.788580246914,4291.626543209876,4220.751543209877,3993.9496913580247,3661.3121913580244,3947.2038580246913,3908.8746913580244,3916.158024691358,3682.0038580246915,4057.2121913580245,4003.9043209876545,4023.2145061728397,3735.7885802469136,4186.626543209876,4295.751543209877,4077.9496913580247,3619.3121913580244,4336.203858024692,4198.874691358024,4183.158024691358,3826.0038580246915,4307.212191358025,4194.9043209876545,4266.21450617284,4177.788580246914,4313.626543209876,4432.751543209877,4397.949691358024,4374.312191358024,4415.203858024692,4341.874691358024,4448.158024691358,4804.003858024691,4746.212191358025,4579.9043209876545,4632.21450617284,4505.788580246914,4698.626543209876,4662.751543209877,4548.949691358024,4297.312191358024,4934.203858024692,4771.874691358024,4090.158024691358,2953.0038580246915,4366.212191358025,4372.9043209876545,4454.21450617284,3072.7885802469136,4200.626543209876,3832.751543209877,5175.949691358024,3803.3121913580244,5405.203858024692,5355.874691358024,5555.158024691358,4505.003858024691,5367.212191358025,5524.9043209876545,5862.21450617284,4839.788580246914,5556.626543209876,5438.751543209877,5592.949691358024
451211,Book stores,1816.1859182098767,2328.3109182098765,1812.468325617284,2262.134992283951,2072.315547839506,2561.306288580247,2054.20675154321,2558.24425154321,2311.360918209876,2637.40675154321,2350.227584876543,2777.83175154321,2673.1859182098765,2945.3109182098765,2597.468325617284,2872.134992283951,2777.315547839506,3189.306288580247,2746.20675154321,3330.24425154321,3185.360918209876,3194.40675154321,2785.227584876543,3546.83175154321,3218.1859182098765,3376.3109182098765,2977.468325617284,3602.134992283951,3384.315547839506,3688.306288580247,3210.20675154321,4027.24425154321,3615.360918209876,3820.40675154321,3544.227584876543,3868.83175154321,3669.1859182098765,3745.3109182098765,3696.468325617284,3879.134992283951,3883.315547839506,3875.306288580247,3886.20675154321,3930.24425154321,3961.360918209876,3882.40675154321,4335.227584876543,4009.83175154321,4279.185918209877,4007.3109182098765,4318.468325617284,4168.134992283951,4167.3155478395065,4019.306288580247,4547.20675154321,4396.244251543209,4407.360918209876,4020.40675154321,4327.227584876543,4192.83175154321,4238.185918209877,3889.3109182098765,4590.468325617284,4345.134992283951,4387.3155478395065,3983.306288580247,4578.20675154321,3990.24425154321,4093.360918209876,3625.40675154321,4352.227584876543,3700.83175154321,3998.1859182098765,3557.3109182098765,4002.468325617284,3572.134992283951,3695.315547839506,3383.306288580247,3903.20675154321,2872.24425154321,3282.360918209876,3087.40675154321,3214.227584876543,2654.83175154321,3056.1859182098765,2866.3109182098765,2831.468325617284,2584.134992283951,2778.315547839506,2903.306288580247,3006.20675154321,2695.24425154321,2802.360918209876,2690.40675154321,2771.227584876543,2587.83175154321,2702.1859182098765,2720.3109182098765,2610.468325617284,2444.134992283951,2645.315547839506,2920.306288580247,2561.20675154321,2340.24425154321,2482.360918209876,2566.40675154321,2178.227584876543,2286.83175154321,2125.1859182098765,2592.3109182098765,2009.468325617284,2124.134992283951,1839.3155478395063,1551.306288580247,1288.20675154321,1644.2442515432097,1651.3609182098762,2265.40675154321,1921.2275848765432,2148.83175154321,1803.1859182098767,2422.3109182098765,1914.468325617284,2099.134992283951,1976.3155478395063,2562.306288580247,1754.20675154321
452,General merchandise stores,63351.591203703705,61367.12638888888,63854.2375,60112.30694444444,65578.8300925926,65641.51064814813,68615.63703703703,66369.26620370371,70350.23703703703,69643.27453703704,72830.36203703705,71347.62037037036,74007.5912037037,75043.12638888888,77993.2375,74263.30694444444,77422.8300925926,78304.51064814813,80418.63703703703,79368.26620370371,82326.23703703703,81424.27453703704,84283.36203703705,82310.62037037036,85975.5912037037,88054.12638888888,89147.2375,88713.30694444444,93068.8300925926,93671.51064814813,95619.63703703703,98028.26620370371,98212.23703703703,99817.27453703704,101335.36203703705,103844.62037037036,103746.5912037037,106208.12638888888,107580.2375,110742.30694444444,110980.8300925926,111133.51064814813,110823.63703703703,113791.26620370371,113967.23703703703,115353.27453703704,118101.36203703705,120330.62037037036,122928.5912037037,122835.12638888888,123538.2375,128889.30694444444,128697.8300925926,130119.51064814813,131164.63703703703,138612.2662037037,135397.23703703703,137564.27453703704,137112.36203703703,143163.62037037036,142653.59120370372,143661.1263888889,144237.2375,148839.30694444443,148540.8300925926,149642.51064814813,148222.63703703703,148844.2662037037,147001.23703703703,146918.27453703704,145515.36203703703,148464.62037037036,151607.59120370372,150158.1263888889,149665.2375,153135.30694444443,153897.8300925926,156067.51064814813,155635.63703703703,159374.2662037037,162318.23703703703,159140.27453703704,159131.36203703703,160704.62037037036,164268.59120370372,162132.1263888889,163617.2375,164479.30694444443,164978.8300925926,167727.51064814813,167891.63703703703,170460.2662037037,168376.23703703703,168670.27453703704,170367.36203703703,172066.62037037036,172105.59120370372,169994.1263888889,170939.2375,170972.30694444443,169537.8300925926,172281.51064814813,174158.63703703703,176122.2662037037,174436.23703703703,175354.27453703704,177768.36203703703,178075.62037037036,175654.59120370372,180412.1263888889,181514.2375,178752.30694444443,182587.8300925926,181565.51064814813,185548.63703703703,179394.2662037037,190941.23703703703,202363.27453703704,202351.36203703703,201029.62037037036,201316.59120370372,217769.1263888889,218533.2375,215570.30694444443,211269.8300925926,220948.51064814813,223549.63703703703
4521,Department stores,41984.783796296295,43786.24166666667,44446.24166666667,46304.35277777778,43743.13055555555,46829.20925925926,47847.55462962963,50527.53796296296,46803.55462962963,48555.78796296296,49636.02546296296,53254.57962962963,47821.783796296295,51150.24166666667,52192.24166666667,54188.35277777778,49743.13055555555,53195.20925925926,53352.55462962963,57174.53796296296,52405.55462962963,54085.78796296296,54461.02546296296,58460.57962962963,52653.783796296295,56044.24166666667,54976.24166666667,59048.35277777778,55438.13055555555,57723.20925925926,57002.55462962963,61402.53796296296,55789.55462962963,57844.78796296296,56290.02546296296,61855.57962962963,55112.783796296295,57030.24166666667,56023.24166666667,59643.35277777778,55422.13055555555,56073.20925925926,54147.55462962963,56362.53796296296,52479.55462962963,53112.78796296296,53162.02546296296,55020.57962962963,53160.783796296295,53131.24166666667,52881.24166666667,55950.35277777778,53630.13055555555,53892.20925925926,52588.55462962963,56417.53796296296,53104.55462962963,53050.78796296296,51729.02546296296,54575.57962962963,52604.783796296295,52007.24166666667,51429.24166666667,52783.35277777778,51138.13055555555,50599.20925925926,48995.55462962963,48765.53796296296,47359.55462962963,46685.78796296296,45941.02546296296,45901.57962962963,47259.783796296295,46063.24166666667,45423.24166666667,45441.35277777778,46798.13055555555,46845.20925925926,45734.55462962963,45245.53796296296,46828.55462962963,44127.78796296296,43904.02546296296,41757.57962962963,44792.783796296295,42612.24166666667,42512.24166666667,40075.35277777778,43407.13055555555,43316.20925925926,42672.55462962963,40644.53796296296,43064.55462962963,41183.78796296296,41353.02546296296,38777.57962962963,41295.783796296295,38909.24166666667,39292.24166666667,34135.35277777778,38980.13055555555,38068.20925925926,37909.55462962963,32958.53796296296,38056.55462962963,36257.78796296296,36360.02546296296,30708.579629629632,35901.783796296295,34913.24166666667,35441.24166666667,27831.352777777778,33384.13055555555,26575.20925925926,31727.55462962963,21910.537962962964,34860.55462962963,34722.78796296296,35725.02546296296,27486.579629629632,36200.783796296295,35910.24166666667,36558.24166666667,27200.352777777778,37248.13055555555,35025.20925925926,35796.55462962963
452111,Department stores(excl. discount department stores),19763.534722222223,20610.858796296296,21325.113425925927,23162.54398148148,19869.83564814815,21141.82175925926,21886.584722222222,23920.12222222222,20887.272222222222,21236.67638888889,22294.80138888889,24780.834722222222,20477.534722222223,21524.858796296296,22769.113425925927,24237.54398148148,21042.83564814815,22535.82175925926,23243.584722222222,25843.12222222222,22152.272222222222,22449.67638888889,23197.80138888889,25982.834722222222,21862.534722222223,23145.858796296296,23202.113425925927,25806.54398148148,22712.83564814815,23909.82175925926,23885.584722222222,26637.12222222222,23013.272222222222,23497.67638888889,23246.80138888889,26321.834722222222,22260.534722222223,22471.858796296296,21932.113425925927,23826.54398148148,21422.83564814815,21804.82175925926,21162.584722222222,22960.12222222222,20490.272222222222,21068.67638888889,21034.80138888889,22349.834722222222,20755.534722222223,20645.858796296296,20590.113425925927,22183.54398148148,20944.83564814815,21483.82175925926,20600.584722222222,22215.12222222222,20572.272222222222,19975.67638888889,19395.80138888889,20150.834722222222,19472.534722222223,19401.858796296296,18933.113425925927,18788.54398148148,18787.83564814815,18647.82175925926,17605.584722222222,16601.12222222222,16557.272222222222,16151.676388888889,15706.801388888889,14721.834722222222,16514.534722222223,16538.858796296296,16098.113425925925,15458.543981481482,16903.83564814815,17264.82175925926,16528.584722222222,15534.122222222222,16886.272222222222,16027.676388888889,15599.801388888889,14244.834722222222,15936.534722222223,15387.858796296296,14800.113425925925,13613.543981481482,15494.83564814815,15701.82175925926,14898.584722222222,13817.122222222222,15227.272222222222,14723.676388888889,14086.801388888889,13058.834722222222,14458.534722222223,13825.858796296296,13426.113425925925,10909.543981481482,13533.83564814815,13189.82175925926,12514.584722222222,9690.122222222222,12945.272222222222,12107.676388888889,11428.801388888889,7886.834722222222,11439.534722222223,10812.858796296296,10550.113425925925,6454.543981481481,9363.83564814815,4266.821759259259,6964.584722222223,1192.1222222222223,8702.272222222222,8890.676388888889,8927.801388888889,4496.834722222222,9755.534722222223,9483.858796296296,9016.113425925925,4176.543981481481,9821.83564814815,8997.82175925926,8542.584722222222
452112,Discount dept. stores,22221.249074074076,23175.38287037037,23121.12824074074,23141.808796296296,23873.29490740741,25687.3875,25960.96990740741,26607.41574074074,25916.282407407405,27319.111574074075,27341.224074074074,28473.744907407407,27344.249074074076,29625.38287037037,29423.12824074074,29950.808796296296,28700.29490740741,30659.3875,30108.96990740741,31331.41574074074,30253.282407407405,31636.111574074075,31263.224074074074,32477.744907407407,30791.249074074076,32898.38287037037,31774.12824074074,33241.808796296296,32725.29490740741,33813.387500000004,33116.96990740741,34765.41574074074,32776.28240740741,34347.11157407407,33043.224074074074,35533.7449074074,32852.249074074076,34558.38287037037,34091.12824074074,35816.808796296296,33999.294907407406,34268.387500000004,32984.96990740741,33402.41574074074,31989.282407407405,32044.111574074075,32127.224074074074,32670.744907407407,32405.249074074076,32485.38287037037,32291.12824074074,33766.808796296296,32685.29490740741,32408.3875,31987.96990740741,34202.41574074074,32532.282407407405,33075.11157407407,32333.224074074074,34424.7449074074,33132.249074074076,32605.38287037037,32496.12824074074,33994.808796296296,32350.29490740741,31951.3875,31389.96990740741,32164.41574074074,30802.282407407405,30534.111574074075,30234.224074074074,31179.744907407407,30745.249074074076,29524.38287037037,29325.12824074074,29982.808796296296,29894.29490740741,29580.3875,29205.96990740741,29711.41574074074,29942.282407407405,28100.111574074075,28304.224074074074,27512.744907407407,28856.249074074076,27224.38287037037,27712.12824074074,26461.808796296296,27912.29490740741,27614.3875,27773.96990740741,26827.41574074074,27837.282407407405,26460.111574074075,27266.224074074074,25718.744907407407,26837.249074074076,25083.38287037037,25866.12824074074,23225.808796296296,25446.29490740741,24878.3875,25394.96990740741,23268.41574074074,25111.282407407405,24150.111574074075,24931.224074074074,22821.744907407407,24462.249074074076,24100.38287037037,24891.12824074074,21376.808796296296,24020.29490740741,22308.3875,24762.96990740741,20718.41574074074,26158.282407407405,25832.111574074075,26797.224074074074,22989.744907407407,26445.249074074076,26426.38287037037,27542.12824074074,23023.808796296296,27426.29490740741,26027.3875,27253.96990740741
4529,Other general merchandise stores,21366.80740740741,17580.884722222225,19407.99583333333,13807.954166666665,21835.699537037035,18812.30138888889,20768.082407407408,15841.728240740738,23546.68240740741,21087.486574074075,23194.336574074074,18093.04074074074,26185.80740740741,23892.884722222225,25800.99583333333,20074.954166666663,27679.699537037035,25109.30138888889,27066.082407407408,22193.72824074074,29920.68240740741,27338.486574074075,29822.336574074074,23850.04074074074,33321.80740740741,32009.884722222225,34170.995833333334,29664.954166666663,37630.699537037035,35948.30138888889,38617.08240740741,36625.72824074074,42422.68240740741,41972.48657407408,45045.33657407407,41989.04074074074,48633.80740740741,49177.884722222225,51556.995833333334,51098.95416666666,55558.699537037035,55060.30138888889,56676.08240740741,57428.72824074074,61487.68240740741,62240.48657407408,64939.33657407407,65310.04074074074,69767.80740740741,69703.88472222222,70656.99583333333,72938.95416666666,75067.69953703703,76227.3013888889,78576.0824074074,82194.72824074073,82292.68240740741,84513.48657407408,85383.33657407407,88588.04074074075,90048.80740740741,91653.88472222222,92807.99583333333,96055.95416666666,97402.69953703703,99043.3013888889,99227.0824074074,100078.72824074073,99641.68240740741,100232.48657407408,99574.33657407407,102563.04074074075,104347.80740740741,104094.88472222222,104241.99583333333,107693.95416666666,107099.69953703703,109222.3013888889,109901.0824074074,114128.72824074073,115489.68240740741,115012.48657407408,115227.33657407407,118947.04074074075,119475.80740740741,119519.88472222222,121104.99583333333,124403.95416666666,121571.69953703703,124411.3013888889,125219.0824074074,129815.72824074073,125311.68240740741,127486.48657407408,129014.33657407407,133289.04074074075,130809.80740740741,131084.88472222222,131646.99583333332,136836.95416666666,130557.69953703703,134213.30138888888,136249.0824074074,143163.72824074075,136379.6824074074,139096.48657407408,141408.33657407408,147367.04074074075,139752.8074074074,145498.88472222222,146072.99583333332,150920.95416666666,149203.69953703703,154990.30138888888,153821.0824074074,157483.72824074075,156080.6824074074,167640.48657407408,166626.33657407408,173543.04074074075,165115.8074074074,181858.88472222222,181974.99583333332,188369.95416666666,174021.69953703703,185923.30138888888,187753.0824074074
45291,Warehouse clubs and superstores,13410.099652777777,10196.700115740743,11582.190856481484,5780.857523148145,13963.093634259258,11167.093634259256,12709.053819444445,8161.703819444441,16194.320486111112,14142.512152777783,15857.245486111115,11244.12881944444,18669.099652777775,16585.700115740743,18044.190856481484,12746.857523148145,20045.093634259258,17900.093634259258,19441.053819444445,15065.703819444441,22214.32048611111,20228.51215277778,22012.245486111115,17146.128819444442,25710.099652777775,24775.700115740743,26487.190856481484,22464.857523148145,29769.093634259258,28620.093634259258,30773.053819444445,29019.70381944444,34235.32048611111,34144.51215277778,36603.24548611112,34313.12881944444,39882.099652777775,40570.70011574074,42816.19085648149,42391.857523148145,46787.09363425926,46850.093634259254,48166.053819444445,48821.70381944444,52349.32048611111,52877.51215277778,55182.24548611112,55559.12881944444,59590.099652777775,60005.70011574074,60905.19085648149,62773.857523148145,64963.09363425926,66336.09363425926,68448.05381944444,71545.70381944445,71628.32048611112,73928.51215277778,74595.24548611112,77486.12881944444,78941.09965277778,80677.70011574075,81745.19085648148,84543.85752314815,85914.09363425926,87845.09363425926,87953.05381944444,88886.70381944445,88020.32048611112,88332.51215277778,87580.24548611112,90278.12881944444,91659.09965277778,91303.70011574075,91414.19085648148,94560.85752314815,93764.09363425926,95619.09363425926,96407.05381944444,99925.70381944445,100686.32048611112,100513.51215277778,100780.24548611112,104011.12881944444,104046.09965277778,104046.70011574075,105472.19085648148,108524.85752314815,105792.09363425926,108278.09363425926,109030.05381944444,113255.70381944445,108724.32048611112,110616.51215277778,111940.24548611112,115823.12881944444,112976.09965277778,113363.70011574075,113726.19085648148,118560.85752314815,112419.09363425926,115638.09363425926,117574.05381944444,123921.70381944445,117392.32048611112,119755.51215277778,121788.24548611112,126814.12881944444,120038.09965277778,124974.70011574075,125845.19085648148,130156.85752314815,127964.09363425926,131388.09363425925,130971.05381944444,134336.70381944443,133653.3204861111,143139.51215277778,143495.24548611112,148974.12881944445,142516.09965277778,156334.70011574074,157216.1908564815,162088.85752314815,149383.09363425925,159303.09363425925,161662.05381944444
45299,All other gen. merchandise stores,7956.707754629629,7384.184606481482,7825.804976851852,8027.096643518518,7872.605902777777,7645.20775462963,8059.028587962963,7680.024421296296,7352.361921296298,6944.974421296297,7337.091087962964,6848.911921296296,7516.707754629629,7307.184606481482,7756.804976851852,7328.096643518518,7634.605902777777,7209.20775462963,7625.028587962963,7128.024421296296,7706.361921296298,7109.974421296297,7810.091087962964,6703.911921296296,7611.707754629629,7234.184606481482,7683.804976851852,7200.096643518518,7861.605902777777,7328.20775462963,7844.028587962963,7606.024421296296,8187.361921296298,7827.974421296297,8442.091087962963,7675.911921296296,8751.70775462963,8607.184606481482,8740.804976851852,8707.096643518518,8771.605902777777,8210.20775462963,8510.028587962963,8607.024421296295,9138.361921296297,9362.974421296298,9757.091087962963,9750.911921296296,10177.70775462963,9698.184606481482,9751.804976851852,10165.096643518518,10104.605902777777,9891.20775462963,10128.028587962963,10649.024421296295,10664.361921296297,10584.974421296298,10788.091087962963,11101.911921296296,11107.70775462963,10976.184606481482,11062.804976851852,11512.096643518518,11488.605902777777,11198.20775462963,11274.028587962963,11192.024421296295,11621.361921296297,11899.974421296298,11994.091087962963,12284.911921296296,12688.70775462963,12791.184606481482,12827.804976851852,13133.096643518518,13335.605902777777,13603.20775462963,13494.028587962963,14203.024421296295,14803.361921296297,14498.974421296298,14447.091087962963,14935.911921296296,15429.70775462963,15473.184606481482,15632.804976851852,15879.096643518518,15779.605902777777,16133.20775462963,16189.028587962963,16560.024421296297,16587.3619212963,16869.974421296298,17074.091087962963,17465.911921296298,17833.707754629628,17721.18460648148,17920.80497685185,18276.09664351852,18138.605902777777,18575.207754629628,18675.028587962963,19242.024421296297,18987.3619212963,19340.974421296298,19620.091087962963,20552.911921296298,19714.707754629628,20524.18460648148,20227.80497685185,20764.09664351852,21239.605902777777,23602.207754629628,22850.028587962963,23147.024421296297,22427.3619212963,24500.974421296298,23131.091087962963,24568.911921296298,22599.707754629628,25524.18460648148,24758.80497685185,26281.09664351852,24638.605902777777,26620.207754629628,26091.028587962963
453,Miscellaneous store retailers,13773.972260802468,12703.342631172838,13214.46763117284,14636.050964506174,15477.509297839506,15793.694483024692,15356.73476080247,15963.43476080247,16418.738927469134,16595.32226080247,18006.4430941358,17902.288927469133,18588.972260802468,18558.34263117284,19196.46763117284,19121.050964506176,19782.509297839504,21542.694483024694,20959.73476080247,21580.43476080247,22459.738927469134,21482.32226080247,22525.4430941358,23230.288927469133,24426.972260802468,23313.34263117284,24502.46763117284,25614.050964506176,26226.509297839504,25752.694483024694,25170.73476080247,28114.43476080247,28107.738927469134,25707.32226080247,25707.4430941358,26662.288927469133,26777.972260802468,25070.34263117284,25009.46763117284,25717.050964506176,26181.509297839504,25842.694483024694,25616.73476080247,26188.43476080247,25530.738927469134,24703.32226080247,25176.4430941358,25968.288927469133,26444.972260802468,25312.34263117284,25317.46763117284,26590.050964506176,27002.509297839504,27091.694483024694,26641.73476080247,27589.43476080247,28549.738927469134,28033.32226080247,27648.4430941358,28928.288927469133,29099.972260802468,29236.34263117284,28958.46763117284,28611.050964506176,29121.509297839504,28806.694483024694,27956.73476080247,25849.43476080247,25886.738927469134,25529.32226080247,25029.4430941358,24765.288927469133,25538.972260802468,25962.34263117284,26090.46763117284,26130.050964506176,26798.509297839504,28125.694483024694,27895.73476080247,26627.43476080247,27781.738927469134,27265.32226080247,27401.4430941358,27035.288927469133,27624.972260802468,27933.34263117284,28242.46763117284,27773.050964506176,27703.509297839504,29702.694483024694,29540.73476080247,29359.43476080247,28515.738927469134,30160.32226080247,30189.4430941358,29034.288927469133,29199.972260802468,30637.34263117284,30453.46763117284,29978.050964506176,29900.509297839504,31879.694483024694,31114.73476080247,31333.43476080247,31312.738927469134,33046.322260802466,31744.4430941358,31983.288927469133,30726.972260802468,33649.34263117284,33467.46763117284,33471.050964506176,32244.509297839504,28201.694483024694,34302.73476080247,34546.43476080247,35398.73892746914,40029.322260802466,41519.4430941358,42021.28892746913,41790.97226080247,46990.34263117284,46368.46763117284,43638.050964506176,43984.509297839504,49265.694483024694,46440.73476080247
